ActionGeo_CountryCode,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long,GLOBALEVENTID,SOURCEURL,SQLDATE,company,industry,sentiment,title,topic,domain
IN,"Bengaluru, Karnataka, India",12.9833,77.5833,622779893,http://www.nasdaq.com/article/update-4pfizer-ceo-says-no-need-to-alter-its-drug-pricing-practices-20170131-01239,20170131,pfizer,health,,update 4pfizer ceo says no need to alter its drug pricing practices 20170131 01239,drug,www.nasdaq.com
SZ,Switzerland,47.0,8.0,614005893,http://www.thelocal.ch/20170104/greece-investigates-swiss-pharma-novartis-over-bribery-claims,20170104,novartis,health,,greece investigates swiss pharma novartis over bribery claims,pharma,www.thelocal.ch
GR,"Athens, AttikíR, Greece",37.9833,23.7333,614056229,https://www.yahoo.com/news/greek-prosecutor-raids-novartis-athens-offices-bribery-probe-112323091--finance.html,20170104,novartis,technology,,greek prosecutor raids novartis athens offices bribery probe 112323091  finance.html,finance,www.yahoo.com
SZ,Switzerland,47.0,8.0,614076648,http://www.marketwatch.com/story/former-novartis-pharma-unit-head-joins-vc-firm-2017-01-04,20170104,novartis,health,,former novartis pharma unit head joins vc firm 2017 01 04,pharma,www.marketwatch.com
,,,,614098350,http://www.fiercebiotech.com/biotech/gilead-lures-riva-from-novartis-to-lead-oncology-team,20170104,novartis,health,,gilead lures riva from novartis to lead oncology team,oncology,www.fiercebiotech.com
GR,"Athens, AttikíR, Greece",37.9833,23.7333,614394949,http://www.euractiv.com/section/health-consumers/news/novartis-under-scrutiny-for-alleged-pharma-scandal-in-greece/,20170105,novartis,health,,novartis under scrutiny for alleged pharma scandal in greece,pharma,www.euractiv.com
SZ,"Zurich, ZüSZ, Switzerland",47.3667,8.55,614623671,https://www.yahoo.com/news/novartis-joins-forces-ionis-cardiovascular-treatments-064152957--finance.html,20170106,novartis,technology,,novartis joins forces ionis cardiovascular treatments 064152957  finance.html,finance,www.yahoo.com
CD,Chad,15.0,19.0,614838948,http://www.investors.com/news/technology/ionis-pharma-stock-bounds-on-100-million-novartis-investment/,20170107,novartis,health,,ionis pharma stock bounds on 100 million novartis investment,pharma,www.investors.com
GR,"Athens, AttikíR, Greece",37.9833,23.7333,614970129,https://www.euractiv.com/section/health-consumers/news/novartis-under-scrutiny-for-alleged-pharma-scandal-in-greece/,20170107,novartis,health,,novartis under scrutiny for alleged pharma scandal in greece,pharma,www.euractiv.com
SZ,"Davos, Switzerland (general), Switzerland",46.8167,9.83333,618234488,http://www.cnbc.com/2017/01/18/trump-could-boost-pharma-industry-obamacare-repeal-ceo-of-drug-giant-novartis.html,20170118,novartis,health,,trump could boost pharma industry obamacare repeal ceo of drug giant novartis.html,drug,www.cnbc.com
SZ,"Davos, Switzerland (general), Switzerland",46.8167,9.83333,618349269,http://www.justmeans.com/press-release/novartis-joins-global-initiative-to-fight-the-rise-of-noncommunicable-diseases,20170118,novartis,health,,novartis joins global initiative to fight the rise of noncommunicable diseases,disease,www.justmeans.com
CH,"Changchun, Jilin, China",43.88,125.323,618796375,http://www.medgadget.com/2017/01/influenza-vaccine-market-2017-novartis-gsk-abbott-pfizer-csl-changchun-bio-sinovac.html,20170119,novartis,health,,influenza vaccine market 2017 novartis gsk abbott pfizer csl changchun bio sinovac.html,vaccine,www.medgadget.com
SZ,Switzerland,47.0,8.0,620504437,https://www.yahoo.com/news/novartis-chases-rivals-next-wave-cancer-immunotherapy-081815815--finance.html,20170125,novartis,technology,,novartis chases rivals next wave cancer immunotherapy 081815815  finance.html,finance,www.yahoo.com
SZ,"Zurich, ZüSZ, Switzerland",47.3667,8.55,620574062,http://uk.reuters.com/article/uk-novartis-results-biosimilars-idUKKBN1591G1,20170125,novartis,health,,uk novartis results biosimilars idukkbn1591g1,biosimilar,uk.reuters.com
,,,,620643176,http://www.fiercebiotech.com/biotech/novartis-lays-out-catch-up-plan-immuno-oncology-fuelled-by-new-gen-treatments,20161226,novartis,health,,novartis lays out catch up plan immuno oncology fuelled by new gen treatments,oncology,www.fiercebiotech.com
SZ,Switzerland,47.0,8.0,621366626,http://seekingalpha.com/article/4040133-novartis-prove-oncology-doubters-wrong,20170127,novartis,health,,4040133 novartis prove oncology doubters wrong,oncology,seekingalpha.com
US,"Massachusetts, United States",42.2373,-71.5314,622111309,http://www.swissinfo.ch/eng/novartis-signals-growing-ambitions-for-car-t-cancer-treatments/42917518,20170130,novartis,health,,novartis signals growing ambitions for car t cancer treatments,cancer,www.swissinfo.ch
US,"Dana-Farber Cancer Institute, Massachusetts, United States",42.3376,-71.1071,622111318,https://www.bloomberg.com/news/articles/2017-01-30/novartis-signals-growing-ambitions-for-car-t-cancer-treatments,20170130,novartis,health,,novartis signals growing ambitions for car t cancer treatments,cancer,www.bloomberg.com
SZ,Switzerland,47.0,8.0,622377260,http://www.thegazette.com/subject/news/nation-and-world/novartis-signals-ambitions-for-cancer-treatments-20170130,20170130,novartis,health,,novartis signals ambitions for cancer treatments 20170130,cancer,www.thegazette.com
GM,Germany,51.0,9.0,622540461,http://www.rttnews.com/2738256/eu-approves-novartis-drug-votubia-on-tuberous-sclerosis-complex.aspx,20170131,novartis,health,,eu approves novartis drug votubia on tuberous sclerosis complex.aspx,drug,www.rttnews.com
US,"Massachusetts, United States",42.2373,-71.5314,622588651,http://www.sltrib.com/home/4882343-155/novartis-pushing-its-car-t-cancer-treatment,20170131,novartis,health,,novartis pushing its car t cancer treatment,cancer,www.sltrib.com
US,"White House, District of Columbia, United States",38.8951,-77.0364,622617229,http://www.theglobeandmail.com/feeds/thomson-reuters/canada-business/novartis-ceo-to-meet-trump-along-other-drug-industry-executives/article33845644/,20170131,novartis,health,,novartis ceo to meet trump along other drug industry executives,drug,www.theglobeandmail.com
US,"White House, District of Columbia, United States",38.8951,-77.0364,622623568,http://www.dnaindia.com/world/report-update-1-trump-to-meet-novartis-ceo-other-pharma-bosses-on-tuesday-2302988,20170131,novartis,health,,report update 1 trump to meet novartis ceo other pharma bosses on tuesday 2302988,pharma,www.dnaindia.com
US,"White House, District of Columbia, United States",38.8951,-77.0364,622623570,https://www.yahoo.com/news/novartis-ceo-meet-trump-along-other-drug-industry-104518044--finance.html,20170131,novartis,technology,,novartis ceo meet trump along other drug industry 104518044  finance.html,finance,www.yahoo.com
US,"White House, District of Columbia, United States",38.8951,-77.0364,622661180,http://www.fiercepharma.com/pharma/novartis-phrma-ceos-to-face-trump-and-his-drug-pricing-vows-at-tuesday-meeting,20170131,novartis,health,,novartis phrma ceos to face trump and his drug pricing vows at tuesday meeting,drug,www.fiercepharma.com
SZ,Switzerland,47.0,8.0,622682791,http://www.fiercepharma.com/manufacturing/ema-raises-manufacturing-questions-over-novartis-biosimilar-production,20170131,novartis,health,,ema raises manufacturing questions over novartis biosimilar production,biosimilar,www.fiercepharma.com
US,United States,38.0,-97.0,614475737,https://channel24.pk/glaxosmithkline-seeks-u-s-approval-triple-lung-drug/,20170105,glaxosmithkline,health,,glaxosmithkline seeks u s approval triple lung drug,drug,channel24.pk
US,United States,38.0,-97.0,623454451,http://www.marketwatch.com/story/former-us-treasury-official-valerie-abend-joins-accenture-security-2017-02-02,20170202,accenture,technology,,former us treasury official valerie abend joins accenture security 2017 02 02,security,www.marketwatch.com
CA,Canada,60.0,-95.0,623517482,http://www.ibtimes.co.uk/accenture-cme-tmx-group-join-chamber-digital-commerce-1604547,20170202,accenture,technology,,accenture cme tmx group join chamber digital commerce 1604547,digital,www.ibtimes.co.uk
AS,Australia,-27.0,133.0,624960332,http://www.arnnet.com.au/article/613857/accenture-builds-cloud-based-codification-system-department-defence/,20170207,accenture,technology,,accenture builds cloud based codification system department defence,cloud,www.arnnet.com.au
,,,,625418870,http://www.marketwatch.com/story/accenture-debuts-hardware-based-security-solution-to-simplify-and-enable-blockchain-security-for-large-scale-enterprise-it-use-2017-02-08,20170208,accenture,technology,,accenture debuts hardware based security solution to simplify and enable blockchain security for large scale enterprise it use 2017 02 08,security,www.marketwatch.com
UK,United Kingdom,54.0,-2.0,625418871,http://www.finanznachrichten.de/nachrichten-2017-02/39875481-accenture-debuts-hardware-based-security-solution-to-simplify-and-enable-blockchain-security-for-large-scale-enterprise-it-use-004.htm,20170208,accenture,technology,,39875481 accenture debuts hardware based security solution to simplify and enable blockchain security for large scale enterprise it use 004.htm,security,www.finanznachrichten.de
AS,Australia,-27.0,133.0,625433199,http://www.army-technology.com/news/newsaccenture-assists-australian-dod-in-cloud-based-codification-system-development-5734574,20170208,accenture,technology,,newsaccenture assists australian dod in cloud based codification system development 5734574,cloud,www.army-technology.com
US,"Virginia, United States",37.768,-78.2057,625841573,http://www.marketwatch.com/story/accenture-to-acquire-idefense-security-intelligence-services-a-cyber-threat-intelligence-business-2017-02-09,20170209,accenture,technology,,accenture to acquire idefense security intelligence services a cyber threat intelligence business 2017 02 09,security,www.marketwatch.com
,,,,626216867,http://www.pymnts.com/news/security-and-risk/2017/idefense-security-intelligence-services-snapped-up-by-accenture/,20170210,accenture,technology,,idefense security intelligence services snapped up by accenture,security,www.pymnts.com
EI,"Dublin, Dublin, Ireland",53.3331,-6.24889,626377370,http://www.crn.com/news/channel-programs/300083729/accenture-to-buy-prolific-threat-intelligence-provider-as-it-scales-security-practice.htm,20170211,accenture,technology,,accenture to buy prolific threat intelligence provider as it scales security practice.htm,security,www.crn.com
US,"Washington, District of Columbia, United States",38.8951,-77.0364,627135147,http://www.janes.com/article/67697/accenture-to-buy-idefense-cybersecurity-business,20170213,accenture,technology,,accenture to buy idefense cybersecurity business,security,www.janes.com
EI,Ireland,53.0,-8.0,628057770,http://bravenewcoin.com/news/accenture-and-thales-combine-blockchain-technology-and-hardware-security-modules/,20170216,accenture,technology,,accenture and thales combine blockchain technology and hardware security modules,security,bravenewcoin.com
US,"Ohio, United States",40.3736,-82.7755,628129562,http://www.marketwatch.com/story/citizen-satisfaction-with-digital-government-services-doubles-in-two-years-accenture-report-shows-2017-02-16,20170216,accenture,technology,,citizen satisfaction with digital government services doubles in two years accenture report shows 2017 02 16,digital,www.marketwatch.com
US,United States,38.0,-97.0,628175430,http://eprretailnews.com/2017/02/16/accenture-strategy-organizations-must-pay-attention-to-new-factors-driving-customer-loyalty-in-the-digital-age-90457686/,20170216,accenture,technology,,accenture strategy organizations must pay attention to new factors driving customer loyalty in the digital age 90457686,digital,eprretailnews.com
US,"Houston, Texas, United States",29.7633,-95.3633,629462959,http://www.bankingtech.com/740932/accenture-in-german-digital-and-us-innovation-drives/,20170220,accenture,technology,,accenture in german digital and us innovation drives,digital,www.bankingtech.com
GM,Germany,51.0,9.0,629603667,http://pulse.ng/bi/strategy/accenture-has-acquired-one-of-the-biggest-digital-agencies-in-germany-acn-id6253647.html,20170221,accenture,technology,,accenture has acquired one of the biggest digital agencies in germany acn id6253647.html,digital,pulse.ng
GM,Germany,51.0,9.0,629640010,http://pulse.com.gh/bi/strategy/accenture-has-acquired-one-of-the-biggest-digital-agencies-in-germany-acn-id6253647.html,20170221,accenture,technology,,accenture has acquired one of the biggest digital agencies in germany acn id6253647.html,digital,pulse.com.gh
AU,Austria,47.3333,13.3333,629803098,https://global.handelsblatt.com/companies-markets/accenture-expands-digitally-in-germany-709932,20170221,accenture,technology,,accenture expands digitally in germany 709932,digital,global.handelsblatt.com
SW,Sweden,62.0,15.0,629824705,http://www.nasdaq.com/article/accenture-to-buy-stake-in-digital-agency-sinnerschrader-ag-cm750526,20160222,accenture,technology,,accenture to buy stake in digital agency sinnerschrader ag cm750526,digital,www.nasdaq.com
GM,"Hanover, Niedersachsen, Germany",52.3667,9.71667,629834600,http://mobilemarketingmagazine.com/accenture-buy-german-digital-marketing-agency-sinnerschrader/,20170221,accenture,technology,,accenture buy german digital marketing agency sinnerschrader,digital,mobilemarketingmagazine.com
GM,"Berlin, Berlin, Germany",52.5167,13.4,629844042,http://www.mesalliance.org/2017/02/21/accenture-acquire-digital-agency-sinnerschrader-drive-expansion-accenture-interactive-germany-mesa/,20170221,accenture,technology,,accenture acquire digital agency sinnerschrader drive expansion accenture interactive germany mesa,digital,www.mesalliance.org
US,"Round Rock, Texas, United States",30.5083,-97.6789,632065814,http://www.xconomy.com/texas/2017/02/28/tx-roundup-xenex-data-world-funding-accenture-hub-lynda-chin/,20170228,accenture,technology,,tx roundup xenex data world funding accenture hub lynda chin,data,www.xconomy.com
NL,"Amsterdam, Noord-Holland, Netherlands",52.35,4.91667,632110811,http://www.marketwatch.com/story/mobgen-part-of-accenture-digital-to-showcase-shell-and-jaguar-land-rover-in-car-payments-solution-at-mobile-world-congress-2017-02-28,20170228,accenture,technology,,mobgen part of accenture digital to showcase shell and jaguar land rover in car payments solution at mobile world congress 2017 02 28,digital,www.marketwatch.com
PL,Poland,52.0,20.0,632158683,http://www.geekwire.com/2017/avanade-tech-consulting-company-acquires-600-person-new-york-firm-bolstering-accenture-microsoft-joint-venture/,20170228,accenture,technology,,avanade tech consulting company acquires 600 person new york firm bolstering accenture microsoft joint venture,consulting,www.geekwire.com
